datetime,forecast
2019-07-16 14:00:00,2166.7259320000003
2019-07-16 14:15:00,2205.0913879999994
2019-07-16 14:30:00,2184.423758
2019-07-16 14:45:00,2200.322571999999
2019-07-16 15:00:00,2351.9543769999977
2019-07-16 15:15:00,2336.6284349999983
2019-07-16 15:30:00,2325.4041029999994
2019-07-16 15:45:00,2302.5584079999994
2019-07-16 16:00:00,2284.3058899999996
2019-07-16 16:15:00,2223.9088999999994
2019-07-16 16:30:00,2178.3817360000003
2019-07-16 16:45:00,2163.3567739999994
2019-07-16 17:00:00,2146.1622309999993
2019-07-16 17:15:00,2145.997904
2019-07-16 17:30:00,2148.0981989999996
2019-07-16 17:45:00,2146.4104889999994
2019-07-16 18:00:00,2140.475728999999
2019-07-16 18:15:00,2084.3033669999995
2019-07-16 18:30:00,2072.331635
2019-07-16 18:45:00,2064.541909
2019-07-16 19:00:00,2066.9664139999986
2019-07-16 19:15:00,2069.138115999999
2019-07-16 19:30:00,2060.0000399999994
2019-07-16 19:45:00,2050.155165999999
2019-07-16 20:00:00,2110.380961
2019-07-16 20:15:00,2116.628013
2019-07-16 20:30:00,2116.141698
2019-07-16 20:45:00,2097.6818269999994
2019-07-16 21:00:00,2245.4161429999995
2019-07-16 21:15:00,2250.0830499999997
2019-07-16 21:30:00,2254.815202999999
2019-07-16 21:45:00,2266.802489
2019-07-16 22:00:00,2369.4484859999993
2019-07-16 22:15:00,2364.9112629999995
2019-07-16 22:30:00,2407.9408989999993
2019-07-16 22:45:00,2411.0970479999996
2019-07-16 23:00:00,2436.700649
2019-07-16 23:15:00,2298.4472029999997
2019-07-16 23:30:00,2295.7853479999994
2019-07-16 23:45:00,2292.5633469999993
2019-07-17 00:00:00,2218.0262560000015
2019-07-17 00:15:00,2224.3003760000015
2019-07-17 00:30:00,2229.6748890000017
2019-07-17 00:45:00,2239.6740910000017
2019-07-17 01:00:00,2240.1166730000004
2019-07-17 01:15:00,2202.6997080000006
2019-07-17 01:30:00,2169.0825650000006
2019-07-17 01:45:00,2125.8143669999995
2019-07-17 02:00:00,1943.647231999999
2019-07-17 02:15:00,1864.8661210000005
2019-07-17 02:30:00,1769.7115970000007
2019-07-17 02:45:00,1744.3971589999999
2019-07-17 03:00:00,1689.2357059999986
2019-07-17 03:15:00,1686.4286129999987
2019-07-17 03:30:00,1683.7309029999992
2019-07-17 03:45:00,1656.6725989999998
2019-07-17 04:00:00,1606.0090799999996
2019-07-17 04:15:00,1614.4461149999997
2019-07-17 04:30:00,1626.974963
2019-07-17 04:45:00,1624.3046239999999
2019-07-17 05:00:00,1616.689022
2019-07-17 05:15:00,1616.900112
2019-07-17 05:30:00,1617.421777
2019-07-17 05:45:00,1616.1390769999998
2019-07-17 06:00:00,1562.8013810000002
2019-07-17 06:15:00,1571.5692920000001
2019-07-17 06:30:00,1573.3191169999993
2019-07-17 06:45:00,1570.4094079999995
2019-07-17 07:00:00,1527.6333830000003
2019-07-17 07:15:00,1521.5382350000002
2019-07-17 07:30:00,1510.3431930000006
2019-07-17 07:45:00,1510.6442740000002
2019-07-17 08:00:00,1474.4569840000006
2019-07-17 08:15:00,1470.1033790000001
2019-07-17 08:30:00,1468.1608460000002
2019-07-17 08:45:00,1469.1707450000001
2019-07-17 09:00:00,1592.8413059999998
2019-07-17 09:15:00,1592.8413059999998
2019-07-17 09:30:00,1591.1520809999995
2019-07-17 09:45:00,1591.8460519999996
2019-07-17 10:00:00,1784.1754029999997
2019-07-17 10:15:00,1780.5797019999998
2019-07-17 10:30:00,1777.7266540000003
2019-07-17 10:45:00,1780.370733
2019-07-17 11:00:00,1827.1435299999994
2019-07-17 11:15:00,1857.1410350000006
2019-07-17 11:30:00,1876.4623349999997
2019-07-17 11:45:00,1878.526168999999
2019-07-17 12:00:00,1882.540413999999
2019-07-17 12:15:00,1843.3856429999992
2019-07-17 12:30:00,1835.4186619999994
2019-07-17 12:45:00,1823.8343659999996
2019-07-17 13:00:00,1854.9738779999993
2019-07-17 13:15:00,1861.2592089999994
2019-07-17 13:30:00,1825.4905640000004
2019-07-17 13:45:00,1846.7370250000013
2019-07-17 14:00:00,1930.1362600000004
2019-07-17 14:15:00,1989.2470150000001
2019-07-17 14:30:00,2047.699452
2019-07-17 14:45:00,2035.670352
2019-07-17 15:00:00,2082.8271509999995
2019-07-17 15:15:00,2093.129958999999
2019-07-17 15:30:00,2108.341569
2019-07-17 15:45:00,2133.788822000001
2019-07-17 16:00:00,2185.3043770000004
2019-07-17 16:15:00,2192.564661
2019-07-17 16:30:00,2205.613457
2019-07-17 16:45:00,2201.9567519999996
2019-07-17 17:00:00,2163.5711969999998
2019-07-17 17:15:00,2140.7236839999996
2019-07-17 17:30:00,2130.1775669999993
2019-07-17 17:45:00,2115.6937629999984
2019-07-17 18:00:00,2103.355905999999
2019-07-17 18:15:00,2102.5191209999994
2019-07-17 18:30:00,2061.1890120000003
2019-07-17 18:45:00,2050.78278
